symbol,name,price,pct_change,market_cap,security_type,last_close,last_volume,avg_volume_20d,volume_ratio,day_change_pct,score,reasons,float_shares
WKSP,"Worksport, Ltd. Common Stock",0.6215,-6.429,9498133.0,Common,0.621999979019165,1202100.0,3573600.0,0.3363834788448623,-6.325300799249843,0.0,[],
RMCF,"Rocky Mountain Chocolate Factory, Inc. Common Stock",0.99,5.319,9345191.0,Common,0.9900000095367432,31000.0,148745.0,0.2084103667350163,5.319150217845466,0.0,[],
DTSS,Datasea Intelligent Technology Ltd. Class A Ordinary Shares,0.7895,-5.698,9133969.0,Common,0.7900000214576721,25400.0,30765.0,0.8256135218592556,-5.6152915464663415,0.0,[],
VEEA,Veea Inc. Common Stock,0.1655,-7.49,9121856.0,Common,0.16599999368190765,400400.0,3650770.0,0.10967549311515105,-7.262576017772174,0.0,[],
BGL,Blue Gold Limited Class A Ordinary Shares,0.21,1.302,8575932.0,Common,0.20999999344348907,286500.0,1714950.0,0.1670602641476428,1.44927108487291,0.0,[],
JUNS,"Jupiter Neurosciences, Inc. Common Stock",0.1746,2.887,8419930.0,Common,0.17499999701976776,23476700.0,20772970.0,1.1301561596632548,2.9411736347271384,0.0,[],
LIMN,"Liminatus Pharma, Inc. Class A Common Stock",0.122,1.921,8193564.0,Common,0.12200000137090683,5154600.0,72594480.0,0.07100539875759149,1.6666700815161835,0.0,[],
APRE,"Aprea Therapeutics, Inc. Common stock",0.66,1.227,8172632.0,Common,0.6600000262260437,24500.0,67755.0,0.3615969301158586,1.2269963327602937,0.0,[],
BRTX,"BioRestorative Therapies, Inc. Common Stock (NV)",0.317,-1.705,8076580.0,Common,0.31700000166893005,136800.0,355180.0,0.3851568218931246,-1.7054229323933603,0.0,[],
KWM,"K Wave Media, Ltd. Ordinary Shares",0.1077,3.26,7888361.0,Common,0.1080000028014183,1598100.0,8311375.0,0.19227865425395918,3.846154397232281,0.0,[],
GLE,Global Engine Group Holding Limited Class A Ordinary Shares,0.4298,7.45,7865340.0,Common,0.4300000071525574,645500.0,1162000.0,0.5555077452667814,7.500000186264512,0.0,[],
SNGX,"Soligenix, Inc. Common Stock",0.3625,-0.439,7837859.0,Common,0.36000001430511475,299400.0,505785.0,0.591951125478217,0.0,0.0,[],
BCTXL,BriaCell Therapeutics Corp. Warrant expiring 2031,0.89,,7742810.0,Warrant,,,,,,0.0,[],
RIME,"Algorhythm Holdings, Inc. Common Stock",0.4821,-0.618,7436854.0,Common,0.47999998927116394,91500.0,246025.0,0.371913423432578,-2.0408204226431472,0.0,[],
BTCT,BTC Digital Ltd. Ordinary Shares,0.7676,0.301,7305230.0,Common,0.7699999809265137,201900.0,4453385.0,0.0453363003647787,0.0,0.0,[],
HXHX,Haoxin Holdings Limited Class A Ordinary Shares,0.5306,-2.284,7295750.0,Common,0.531000018119812,19300.0,917075.0,0.02104517078755827,-2.2099383229118508,0.0,[],
EVGN,Evogene Ltd Ordinary Shares,0.5444,2.312,7217939.0,Common,0.5400000214576721,409800.0,3763825.0,0.10887860089138045,1.8868020014566025,0.0,[],
DLXY,Delixy Holdings Limited Class A Ordinary Shares,0.4359,-1.714,7126965.0,Common,0.4359999895095825,21200.0,539160.0,0.03932042436382521,-1.801805430036767,0.0,[],
GAUZ,Gauzy Ltd. Ordinary Shares,0.3695,-3.222,6925203.0,Common,0.3700000047683716,42700.0,145450.0,0.2935716741148161,-3.141359826921842,0.0,[],
FMSTW,Foremost Clean Energy Ltd. Warrant,0.4101,9.36,6762072.0,Warrant,,,,,,0.0,[],
AIDX,"20/20 Biolabs, Inc. Common Stock",0.5491,0.237,6727133.0,Common,0.550000011920929,129300.0,262735.0,0.4921308542828325,0.0,0.0,[],
CSAI,"Cloudastructure, Inc. Class A Common Stock",0.268,-2.616,6699432.0,Common,0.2680000066757202,626600.0,1394860.0,0.44922071032218286,-2.5454542301903156,0.0,[],
TANH,Tantech Holdings Ltd. Class A Common Shares,0.4617,-0.173,6661012.0,Common,0.4620000123977661,56200.0,430765.0,0.13046556707253376,-0.21597994091287284,0.0,[],
GRRRW,Gorilla Technology Group Inc. Warrant,0.2379,25.079,6603503.0,Warrant,,,,,,0.0,[],23889118.0
AGRZ,Agroz Inc. Class A Ordinary Shares,0.3212,-5.613,6560023.0,Common,0.32100000977516174,41400.0,123240.0,0.3359298928919182,-5.588233412137101,0.0,[],
PMCB,"PharmaCyte  Biotech, Inc. Common Stock",0.61,-0.016,6548746.0,Common,0.6100000143051147,113200.0,83730.0,1.3519646482742147,-0.01638370660406013,0.0,[],
CWD,CaliberCos Inc. Class A Common Stock,0.7353,0.754,6500217.0,Common,0.7350000143051147,134000.0,17687210.0,0.00757609594729751,0.6849308357518121,0.0,[],
NTRBW,Nutriband Inc. Warrant,0.53,6.0,6442671.0,Warrant,0.5299999713897705,700.0,830.0,0.8433734939759037,5.999994277954102,0.0,[],
LIQT,"LiqTech International, Inc. Common Stock",0.6459,0.56,6425311.0,Common,0.6499999761581421,172300.0,296555.0,0.5810052098261705,1.5624985448084445,0.0,[],
AMST,Amesite Inc. Common Stock,0.9802,-4.835,6420164.0,Common,0.9800000190734863,58300.0,121160.0,0.4811819082205348,-4.854364437391164,0.0,[],
VCIG,VCI Global Limited Ordinary Share,0.6849,0.721,6359237.0,Common,0.6850000023841858,1408400.0,2590300.0,0.5437208045400147,0.7352934086817846,0.0,[],
AIIOW,Robo.ai Inc. Warrant,0.0361,-8.376,6250037.0,Warrant,,,,,,0.0,[],
FAMI,"Farmmi, Inc. Class A Ordinary Shares",0.204,4.615,6209342.0,Common,0.20000000298023224,627900.0,1180250.0,0.5320059309468333,0.0,0.0,[],
ALP,Alpha Compute Corp Common Stock,0.243,3.713,5703423.0,Common,0.24300000071525574,2106400.0,4309875.0,0.48873807244989703,3.846155315696387,0.0,[],
VVOS,"Vivos Therapeutics, Inc. Common Stock",0.404,-2.604,5613418.0,Common,0.40400001406669617,125000.0,873920.0,0.1430336872940315,-2.6505970626112334,0.0,[],
KITT,"Nauticus Robotics, Inc. Common stock",0.8155,-4.014,5578162.0,Common,0.8159999847412109,143600.0,264035.0,0.5438672903213589,-4.00000448787901,0.0,[],
MSGY,Masonglory Limited Ordinary Shares,0.3983,-6.282,5576200.0,Common,0.39800000190734863,168400.0,178890.0,0.9413606126670021,-6.352943354411873,0.0,[],
LIMNW,"Liminatus Pharma, Inc. Warrants",0.0829,101.703,5567594.0,Warrant,,,,,,0.0,[],27106539.0
FMFC,Kandal M Venture Limited Class A Ordinary Shares,0.26,0.775,5538000.0,Common,0.25999999046325684,61500.0,7008825.0,0.008774651956640378,0.7751954102572899,0.0,[],
ORKT,Orangekloud Technology Inc. Class A Ordinary Shares,0.94,-6.468,5489384.0,Common,0.9399999976158142,5200.0,68630.0,0.0757686143086114,-6.4676614849966505,0.0,[],
GLXG,Galaxy Payroll Group Limited Class A Ordinary Shares,0.9,-7.598,5365364.0,Common,0.8999999761581421,90900.0,811840.0,0.11196787544343713,-7.597536210740488,0.0,[],
CNEY,CN Energy Group Inc. Class A Ordinary Shares,0.6473,2.73,5310001.0,Common,0.6470000147819519,461900.0,5773915.0,0.07999771385619636,2.6984158220625365,0.0,[],
OFAL,OFA Group Class A Ordinary Shares,0.1123,-5.868,5207410.0,Common,0.1120000034570694,173600.0,1525925.0,0.11376705932467192,-5.882352204589182,0.0,[],
WALDW,Waldencast plc Warrant ,0.0398,-6.132,5118316.0,Warrant,0.03999999910593033,9800.0,16085.0,0.6092632887783649,-4.761905606641802,0.0,[],
CPOP,"Pop Culture Group Co., Ltd Class A Ordinary Shares",0.4062,3.622,5052602.0,Common,0.4059999883174896,864200.0,4637015.5,0.18636987519235163,3.571428299905948,0.0,[],
BGMS,"Bio Green Med Solution, Inc. Common Stock",0.8951,1.141,4940465.0,Common,0.8999999761581421,30400.0,125895.0,0.24147106715914055,1.1235944521335182,0.0,[],
OLB,"The OLB Group, Inc. Common Stock",0.3357,-4.058,4923017.0,Common,0.33570000529289246,71100.0,202795.0,0.35060035996942723,-4.058302846781826,0.0,[],
AQB,"AquaBounty Technologies, Inc. Common Stock",0.9449,-1.573,4863593.0,Common,0.9449999928474426,4800.0,52160.0,0.09202453987730061,-1.5624985448084445,0.0,[],
NWGL,CL Workshop Group Limited American Depositary Shares,0.2802,-5.783,4638197.0,ADS/ADR,0.2800000011920929,609300.0,4153915.0,0.14668090223319447,-5.723902446660364,0.0,[],
CLGN,CollPlant Biotechnologies Ltd Ordinary Shares,0.32,,4621920.0,Common,0.3199999928474426,8100.0,37305.0,0.21712907117008443,0.0,0.0,[],
TOIIW,"The Oncology Institute, Inc. Warrant",0.046,-34.097,4599215.0,Warrant,,,,,,0.0,[],87258105.0
FBLG,"FibroBiologics, Inc. Common Stock",0.7401,-4.269,4500222.0,Common,0.7400000095367432,67300.0,153145.0,0.4394528061640929,-4.269080503127971,0.0,[],
LUCY,"Innovative Eyewear, Inc. Common Stock",0.6811,-6.699,4361579.0,Common,0.6809999942779541,369000.0,13537110.0,0.02725840301216434,-6.712331988391301,0.0,[],
ENSC,"Ensysce Biosciences, Inc. Common Stock",0.2835,-0.978,4356128.0,Common,0.2840000092983246,130100.0,1525730.0,0.08527065732469048,-0.699302083828302,0.0,[],
KTWOR,K2 Capital Acquisition Corporation Rights,0.2113,-5.67,4234697.0,Right,,,,,,0.0,[],
ASPSW,Altisource Portfolio Solutions S.A. Net Settle Stakeholder Warrants,0.37,-10.843,4173211.0,Warrant,,,,,,0.0,[],
RDHL,Redhill Biopharma Ltd. American Depositary Shares,0.6851,-0.71,4166038.0,ADS/ADR,0.6850000023841858,26300.0,75120.0,0.35010649627263046,-0.7246369925949435,0.0,[],
WBUY,WEBUY GLOBAL LTD. Class A Ordinary Shares,0.758,1.554,4154677.0,Common,0.7580000162124634,25400.0,497385.0,0.05106708083275531,1.6085823658298235,0.0,[],
SMTK,"SmartKem, Inc. Common Stock",0.1878,-2.34,4027599.0,Common,0.18799999356269836,168100.0,525500.0,0.3198858230256898,-2.083337537219918,0.0,[],
CELZ,"Creative Medical Technology Holdings, Inc. Common Stock",0.8412,1.24,3988834.0,Common,0.8411999940872192,156300.0,10131470.0,0.015427178879274183,1.2396173394779655,0.0,[],
MBIO,"Mustang Bio, Inc. Common Stock",0.591,-4.012,3978683.0,Common,0.5910000205039978,34900.0,38660.0,0.9027418520434558,-4.058437710001147,0.0,[],
SCKT,"Socket Mobile, Inc. Common Stock",0.478,-1.24,3939178.0,Common,0.47999998927116394,25400.0,145780.0,0.1742351488544382,0.0,0.0,[],
CHGA,Change Agents Corporation Common Stock,0.2708,,3933999.0,Common,0.2709999978542328,759600.0,8530971.42857143,0.08904027007475283,-3.9007117682182546,0.0,[],
FLDDW,"Fold Holdings, Inc. Warrant",0.0771,-14.333,3915396.0,Warrant,,,,,,0.0,[],
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,0.5049,-2.717,3879689.0,Common,0.5049999952316284,327500.0,808085.0,0.40527914761442174,-2.697494939634505,0.0,[],
ELPW,Elong Power Holding Limited Class A Ordinary Shares,0.2632,-4.326,3847406.0,Common,0.2630000114440918,7381900.0,17671615.0,0.4177263934281049,-4.36363427501084,0.0,[],
CXAIW,CXApp Inc. Warrant,0.0548,,3840892.0,Warrant,,,,,,0.0,[],
NXGL,"NexGel, Inc Common Stock",0.411,-5.582,3791574.0,Common,0.41100001335144043,48600.0,291435.0,0.16676102733027948,-5.51723882786302,0.0,[],
BNCWZ,CEA Industries Inc. Warrant,0.0913,-8.7,3767390.0,Warrant,,,,,,0.0,[],
CAPS,Capstone Holding Corp. Common Stock,0.2381,-3.29,3619875.0,Common,0.23999999463558197,84100.0,334760.0,0.2512247580356076,-4.000002145767212,0.0,[],
ASPSZ,Altisource Portfolio Solutions S.A. Cash Exercise Stakeholder Warrants,0.3175,-3.759,3581066.0,Warrant,,,,,,0.0,[],
ARBEW,Arbe Robotics Ltd. Warrant,0.0325,-8.708,3548614.0,Warrant,,,,,,0.0,[],
CXAI,CXApp Inc. Class A Common Stock,0.125,-2.42,8761160.0,Common,0.125,3163900.0,5552495.0,0.5698159115856926,-2.3437546384227588,0.0,[],
BIAF,"bioAffinity Technologies, Inc. Common Stock",0.7079,0.397,3357613.0,Common,0.7080000042915344,292700.0,406110.0,0.7207406860210288,0.42553490097216445,0.0,[],
SGLY,Singularity Future Technology Ltd. Common Stock,0.263,-0.904,3302399.0,Common,0.25999999046325684,552800.0,2306990.0,0.23961959089549587,-3.7037110623015317,0.0,[],
VFSWW,VinFast Auto Ltd. Warrant,0.28,-0.036,655070083.0,Warrant,0.2800000011920929,300.0,675.0,0.4444444444444444,0.0,0.0,[],
ONCO,"Onconetix, Inc. Common Stock",0.8801,-1.079,3248882.0,Common,0.8799999952316284,150900.0,780825.0,0.19325713187974258,-1.1235944521335182,0.0,[],
FEED,"ENvue Medical, Inc. Common Stock",0.372,4.612,3234642.0,Common,0.3720000088214874,163600.0,388410.0,0.42120439741510257,4.494382680899675,0.0,[],
NCPL,Netcapital Inc. Common Stock,0.4012,-3.255,3148577.0,Common,0.4009999930858612,36400.0,164535.0,0.22122952563284407,-3.373493699034886,0.0,[],
SCAGW,Scage Future Warrants,0.0432,-0.917,3136738.0,Warrant,,,,,,0.0,[],
COCHW,"Envoy Medical, Inc Warrant",0.0407,,3129061.0,Warrant,,,,,,0.0,[],
CRGOW,Freightos Limited Warrants,0.0594,23.75,3070000.0,Warrant,,,,,,0.0,[],34896485.0
HYFM,"Hydrofarm Holdings Group, Inc. Common Stock",0.64,-5.563,3049352.0,Common,0.6399999856948853,28600.0,42515.0,0.6727037516170763,-5.604718156173318,0.0,[],
LOT,Lotus Technology Inc. American Depositary Shares,0.8881,-1.596,570240018.0,ADS/ADR,0.8880000114440918,57900.0,116310.0,0.4978075831828734,-1.6611279891927473,0.0,[],
BIVIW,BioVie Inc. Warrant,0.4,2.041,3016736.0,Warrant,,,,,,0.0,[],
ICON,Icon Energy Corp. Common stock,0.93,-1.053,2989084.0,Common,0.9300000071525574,17800.0,637335.0,0.027928797257329347,-1.0638287753851585,0.0,[],
IVDA,"Iveda Solutions, Inc. Common Stock",0.2623,3.676,2921954.0,Common,0.25999999046325684,142100.0,427015.0,0.33277519525075233,3.9999961853027344,0.0,[],
AUROW,"Aurora Innovation, Inc. Warrant",0.2626,22.14,515011931.0,Warrant,,,,,,0.0,[],1318830629.0
SVREW,SaverOne 2014 Ltd. Warrant,0.0113,,456058967.0,Warrant,,,,,,0.0,[],
CGC,Canopy Growth Corporation Common Shares,0.9102,-2.673,391040958.0,Common,0.9100000262260437,1943100.0,3653160.0,0.5318956738823375,-2.6737942346945314,0.0,[],
SNYR,Synergy CHC Corp. Common Stock,0.1834,,2732639.0,Common,0.18299999833106995,178300.0,234305.0,0.7609739442180065,0.0,0.0,[],
GOVX,"GeoVax Labs, Inc. Common Stock",0.936,-5.93,2707446.0,Common,0.9359999895095825,79900.0,304330.0,0.2625439490027273,-5.929649746335812,0.0,[],
WCT,Wellchange Holdings Company Limited Class A Ordinary shares,0.873,7.077,2676031.0,Common,0.8730000257492065,261700.0,227550.0,1.1500769061744671,7.11656788994657,0.0,[],
VSTD,Vestand Inc. Class A Common Stock,0.1837,1.492,2613129.0,Common,0.18400000035762787,46200.0,55980.0,0.8252947481243301,1.6574619748698907,0.0,[],
SHFS,"SHF Holdings, Inc. Class A Common Stock",0.2109,-1.264,2601020.0,Common,0.210999995470047,166700.0,1075065.0,0.15506039169724622,-1.4018719896956382,0.0,[],
BNRG,Brenmiller Energy Ltd Ordinary Shares,0.9226,3.315,2417856.0,Common,0.9229999780654907,583600.0,1991525.0,0.29304176447697117,3.3594592570551405,0.0,[],
PGYWW,Pagaya Technologies Ltd. Warrants,0.029,-1.361,2404809.0,Warrant,,,,,,0.0,[],
OPENW,"Opendoor Technologies Inc  Series K Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $9.00 per warrant",0.3831,-1.769,369590604.0,Warrant,0.382999986410141,65900.0,298340.0,0.22088891868338137,-1.7948716773083886,0.0,[],
SUGP,SU Group Holdings Limited Class A Ordinary Shares,0.526,-3.415,2348470.0,Common,0.5260000228881836,596500.0,5176700.0,0.11522784785674271,-3.486237287942812,0.0,[],
TNON,"Tenon Medical, Inc. Common Stock",0.1969,-2.765,2333201.0,Common,0.19699999690055847,372300.0,6689960.0,0.055650556954002714,-2.9556637590316273,0.0,[],
NEXR,Nexera Technologies Ltd Ordinary Shares,0.3762,-0.529,2306896.0,Common,0.37599998712539673,260800.0,17978200.0,0.014506457821138935,-0.5291016137011844,0.0,[],
HUMAW,"Humacyte, Inc. Warrant",0.0099,-1.0,2197989.0,Warrant,,,,,,0.0,[],
NRSNW,NeuroSense Therapeutics Ltd. Warrant,0.0601,-25.894,2124524.0,Warrant,,,,,,0.0,[],23343603.0
BFRGW,"Bullfrog AI Holdings, Inc. Warrants",0.11,-11.93,2039582.0,Warrant,,,,,,0.0,[],
BDMDW,Baird Medical Investment Holdings Ltd Warrant,0.0483,8.784,2038683.0,Warrant,,,,,,0.0,[],
MYSZ,"My Size, Inc. Common Stock",0.42,1.498,2023629.0,Common,0.41999998688697815,23000.0,37385.0,0.6152200080246089,1.44927108487291,0.0,[],
VMAR,Vision Marine Technologies Inc. Common Shares,0.8244,-0.913,1871479.0,Common,0.8240000009536743,1851700.0,9499390.0,0.19492830592280136,-0.9615403903129845,0.0,[],
MNYWW,MoneyHero Limited Warrants,0.0421,,1870638.0,Warrant,0.041999999433755875,0.0,5560.0,0.0,0.0,0.0,[],
HOLOW,MicroCloud Hologram Inc. Warrant,0.08,-0.125,1832989.0,Warrant,,,,,,0.0,[],
FUSEW,Fusemachines Inc. Warrants,0.061,-0.164,1765294.0,Warrant,0.061000000685453415,0.0,1415.0,0.0,0.0,0.0,[],
SCLXW,Scilex Holding Company Warrant,0.2076,-1.143,1762787.0,Warrant,,,,,,0.0,[],
ZEOWW,Zeo Energy Corporation Warrants,0.03,,1748399.0,Warrant,,,,,,0.0,[],
IMTE,Integrated Media Technology Limited Ordinary Shares,0.5014,-5.396,1728042.0,Common,0.5009999871253967,29600.0,106735.0,0.2773223403756968,-5.4716954395921515,0.0,[],
BEATW,"Heartbeam, Inc. Warrant",0.0304,,1687408.0,Warrant,,,,,,0.0,[],
RAINW,"Rain Enhancement Technologies Holdco, Inc. Warrants",0.1637,-0.061,1683488.0,Warrant,,,,,,0.0,[],
IPW,iPower Inc. Common Stock,0.89,-1.111,1683121.0,Common,0.8899999856948853,421900.0,1702620.0,0.24779457541906003,-1.111110080907347,0.0,[],
DVLT,Datavault AI Inc. Common Stock,0.3774,2.638,322889097.0,Common,0.3799999952316284,9676900.0,19723385.0,0.4906307918240201,2.7027000903735274,0.0,[],
BYND,"Beyond Meat, Inc. Common Stock",0.5965,-2.213,307401737.0,Common,0.597000002861023,21919800.0,32576010.0,0.6728816696704109,-2.131149367086629,0.0,[],
RZLVW,Rezolve AI PLC Warrants,0.76,-5.0,304297742.0,Warrant,,,,,,0.0,[],
VIVS,"VivoSim Labs, Inc. Common Stock",0.4612,2.489,1611466.0,Common,0.46000000834465027,2402000.0,10117900.0,0.23740104171814308,2.2222267845531776,0.0,[],
AEMD,"Aethlon Medical, Inc. Common Stock",0.5922,-2.918,1559594.0,Common,0.5899999737739563,58300.0,188605.0,0.30911163542854114,-3.278695092153664,0.0,[],
MRNOW,Murano Global Investments PLC Warrants,0.0194,3.743,1537312.0,Warrant,,,,,,0.0,[],
BCGWW,"Binah Capital Group, Inc. Warrants",0.09,,1512912.0,Warrant,,,,,,0.0,[],
IBG,Innovation Beverage Group Limited Ordinary Shares,0.83,-6.742,1507181.0,Common,0.8299999833106995,16700.0,91580.0,0.1823542258134964,-6.741573409952315,0.0,[],
BZFDW,"BuzzFeed, Inc. Warrant",0.0183,7.647,1489740.0,Warrant,,,,,,0.0,[],
LRHC,La Rosa Holdings Corp. Common Stock,0.9203,-7.97,1487279.0,Common,0.9200000166893005,86200.0,247160.0,0.3487619355882829,-7.999998331069946,0.0,[],
MVST,"Microvast Holdings, Inc. Common Stock",0.9042,-1.589,301240907.0,Common,0.9039999842643738,3762700.0,4525385.0,0.8314651681569635,-1.6322137994541797,0.0,[],
RKDA,"Arcadia Biosciences, Inc. Common Stock",0.65,-3.632,1418115.0,Common,0.6499999761581421,14800.0,94470.0,0.15666349105536148,-3.703708936484497,0.0,[],
HTZWW,"Hertz Global Holdings, Inc Warrant",0.855,3.825,269978667.0,Warrant,,,,,,0.0,[],
MOBXW,"Mobix Labs, Inc Warrants",0.0892,7.212,1355722.0,Warrant,,,,,,0.0,[],
BTOG,Bit Origin Limited Class A Ordinary Shares,0.9095,-3.46,1343188.0,Common,0.9100000262260437,99500.0,2540705.0,0.039162358479240995,-3.397021931662577,0.0,[],
MTEKW,Maris-Tech Ltd. Warrants,0.1381,-5.669,1339380.0,Warrant,,,,,,0.0,[],
ASTLW,Algoma Steel Group Inc. Warrant,0.0126,-10.638,1327897.0,Warrant,,,,,,0.0,[],
ORBS,Eightco Holdings Inc. Common Stock,0.641,-0.636,248715400.0,Common,0.640999972820282,12303100.0,12982870.0,0.9476410069576295,-0.6201563138786231,0.0,[],
SCNI,Scinai Immunotherapeutics Ltd. American Depositary Shares,0.2532,3.094,1269408.0,ADS/ADR,0.2529999911785126,84700.0,584370.0,0.14494241661960744,2.8455220285495337,0.0,[],
ILLRW,Triller Group Inc. Warrant,0.0639,,1261814.0,Warrant,,,,,,0.0,[],
OPENL,"Opendoor Technologies Inc  Series A Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $13.00 per warrant",0.2248,-0.089,216872795.0,Warrant,0.22499999403953552,70900.0,568500.0,0.1247141600703606,0.0,0.0,[],
CAN,Canaan Inc. American Depositary Shares,0.2719,-1.414,209354794.0,ADS/ADR,0.2720000147819519,3775000.0,8473785.0,0.4454915955502765,-1.4492675377223445,0.0,[],
KIDZ,KIDZ AI Inc. Class B Common Stock,0.573,2.321,1177606.0,Common,0.5730000138282776,10214400.0,24870910.0,0.4106966733424712,2.3214306051329605,0.0,[],
VSEEW,"VSee Health, Inc. Warrant",0.0211,2.427,1174844.0,Warrant,,,,,,0.0,[],
GFAIW,"Guardforce AI Co., Limited Warrant",0.0375,,1171891.0,Warrant,,,,,,0.0,[],
SKYAW,"SkyAI, Inc. Warrant",0.0276,42.268,1168092.0,Warrant,,,,,,0.0,[],34337245.0
WHLR,"Wheeler Real Estate Investment Trust, Inc. Common Stock",0.3234,-1.282,1118996.0,Common,0.3230000138282776,774900.0,2862160.0,0.27073958129524556,-1.5243887480244604,0.0,[],
AIMDW,"Ainos, Inc. Warrants",0.1249,-2.802,1064715.0,Warrant,,,,,,0.0,[],
VGASW,"Verde Clean Fuels, Inc. Warrant",0.023,,1024641.0,Warrant,,,,,,0.0,[],
TNMG,TNL Mediagene Ordinary Shares,0.34,0.89,996628.0,Common,0.3400000035762787,373400.0,18616510.0,0.020057465121013553,0.8902050647320568,0.0,[],
OPENZ,"Opendoor Technologies Inc  Series Z Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $17.00 per warrant",0.2005,0.15,193429695.0,Warrant,0.20100000500679016,76900.0,403215.0,0.19071711121858065,0.5000010058283656,0.0,[],
SDSTW,Stardust Power Inc. Warrant,0.09,2.857,952175.0,Warrant,,,,,,0.0,[],
LUCD,Lucid Diagnostics Inc. Common Stock,0.945,-2.245,191898110.0,Common,0.9449999928474426,1287500.0,1963500.0,0.6557168321874204,-2.2750790701527555,0.0,[],
QSI,Quantum-Si Incorporated Class A Common Stock,0.8,-4.306,174208130.0,Common,0.800000011920929,2835200.0,4398535.0,0.6445782516224152,-4.306221562578494,0.0,[],
TNYA,"Tenaya Therapeutics, Inc. Common Stock",0.789,-4.317,171212113.0,Common,0.7889999747276306,1369200.0,2520965.0,0.5431253508081231,-4.363638045045651,0.0,[],
GV,Visionary Holdings Inc. Common Shares,0.1633,-5.607,915680.0,Common,0.16300000250339508,113800.0,337145.0,0.33754022749855406,-5.780341543241836,0.0,[],
ARQQW,Arqit Quantum Inc. Warrants,0.037,-2.632,891352.0,Warrant,,,,,,0.0,[],
KWMWW,"K Wave Media, Ltd. Warrant",0.012,-3.226,878926.0,Warrant,,,,,,0.0,[],
BCTXZ,BriaCell Therapeutics Corp. Warrant expiring 2030,0.0999,,869109.0,Warrant,,,,,,0.0,[],
SABSW,"SAB Biotherapeutics, Inc. Warrant",0.0111,,848751.0,Warrant,,,,,,0.0,[],
IMCC,IM Cannabis Corp. Common Shares,0.1362,-0.511,847617.0,Common,0.13600000739097595,150400.0,611740.0,0.2458560826494916,-0.7299176389946654,0.0,[],
ABLVW,Able View Global Inc. Warrant,0.0167,-13.021,824812.0,Warrant,,,,,,0.0,[],
LIDRW,"AEye, Inc. Warrant",0.0176,-7.368,815141.0,Warrant,0.017999999225139618,27300.0,36590.0,0.7461054933041815,-5.263158926673246,0.0,[],
KDKRW,"Kodiak AI, Inc. Warrants",0.845,6.289,168493559.0,Warrant,0.8450000286102295,500.0,20470.0,0.024425989252564728,6.289309543558136,0.0,[],
YMT,Yimutian Inc. American Depositary Shares,0.4641,-2.725,162195634.0,ADS/ADR,0.46399998664855957,313400.0,864155.0,0.3626664197973743,-2.7253692863886982,0.0,[],
DEFT,"Defi Technologies, Inc. Common Stock",0.408,-3.34,158261564.0,Common,0.40799999237060547,1373300.0,2264070.0,0.6065625179433498,-3.3175352772640054,0.0,[],
HPAIW,Helport AI Limited Warrants,0.02,,752938.0,Warrant,,,,,,0.0,[],
HUMA,"Humacyte, Inc. Common Stock",0.6446,-3.906,143113517.0,Common,0.6449999809265137,7778600.0,16057875.0,0.48441029712835604,-3.874817099906267,0.0,[],
BNCWW,CEA Industries Inc. Warrant,0.0151,,623084.0,Warrant,,,,,,0.0,[],
INVZ,Innoviz Technologies Ltd. Ordinary shares,0.6396,-3.588,137209270.0,Common,0.6399999856948853,1568600.0,2596655.0,0.6040848707279173,-3.469080292222789,0.0,[],
PDYNW,Palladyne AI Corp Warrants,0.013,-31.579,614175.0,Warrant,,,,,,0.0,[],29764807.0
HUBCZ,Hub Cyber Security Ltd. Warrant ,0.0154,,505675.0,Warrant,,,,,,0.0,[],
BIAFW,"bioAffinity Technologies, Inc. Warrant",0.1,11.111,474306.0,Warrant,,,,,,0.0,[],
FOXXW,Foxx Development Holdings Inc. Warrant,0.0668,-4.571,470352.0,Warrant,,,,,,0.0,[],
OGI,Organigram Global Inc. Common Shares,0.9173,-2.911,129132928.0,Common,0.9169999957084656,254800.0,436110.0,0.5842562656210589,-2.962962682635413,0.0,[],
HUBCW,Hub Cyber Security Ltd. Warrant 2/27/28,0.0132,-1.493,433436.0,Warrant,,,,,,0.0,[],
COOTW,Australian Oilseeds Holdings Limited Warrant,0.0151,-14.205,421268.0,Warrant,,,,,,0.0,[],
SWAGW,"Stran & Company, Inc. Warrant",0.0218,-12.45,409189.0,Warrant,,,,,,0.0,[],
GPRO,"GoPro, Inc. Class A Common Stock",0.7391,2.653,127862160.0,Common,0.7390000224113464,4984600.0,5825390.0,0.8556680325265776,2.638887923072924,0.0,[],
GUTS,"Fractyl Health, Inc. Common Stock",0.758,-1.686,120255914.0,Common,0.7580000162124634,2307400.0,1665725.0,1.3852226507977008,-1.6861233434199954,0.0,[],
RCKTW,"Rocket Pharmaceuticals, Inc. Warrant",0.003,3.448,327581.0,Warrant,,,,,,0.0,[],
CIGL,Concorde International Group Ltd Class A Ordinary Shares,0.5052,-9.624,114673058.0,Common,,,,,,0.0,[],
BTBDW,"BT Brands, Inc. Warrant",0.0476,,294393.0,Warrant,,,,,,0.0,[],
